,Auction ID,Bank/Organisation Name,Asset on Auction,City/District,Sealed Bid Submission last date,Reserve Price,EMD,Event Type,DRT Name,,,,,
,194821,Hinduja Housing Finance Limited,"S.NO 5

An Immovable Residential Premises being Tower A-Square 1st Floor Flat No. A-103, Super Built up area 83.875q. Mt., Undivided area26.18 Sq. Mt., Municipality Property No.12/19/143/9/4/4/A03, Si...I am interested",Anand,29 May 2025,"19,86,600.00","1,98,660.00",SARFAESI,--,193915,0,Immovable,Residential,0
,194823,Hinduja Housing Finance Limited,"S.NO 6

All part and parcel of non-agriculture Immovable Property of Plot no. 40paiki South side land admeasuring 185.74 sq. mt with house there on, bearing Limbdi City survey no. 166/40paiki of ward ...I am interested",Surendranagar,29 May 2025,"17,27,280.00","1,72,728.00",SARFAESI,--,193917,0,Immovable,NON AGRICULTURAL,0
,194826,Hinduja Housing Finance Limited,"S.NO 7

All part and parcels of Non-agriculture immovable property being Residential Premises Forming Part of Botad City Survey No.4713 Sheet No.88, Land Admeasuring 118.80 Sq.Mts along Construction T...I am interested",Botad,29 May 2025,"26,20,800.00","2,62,080.00",SARFAESI,--,193919,0,Immovable,NON AGRICULTURAL,0
,194827,Hinduja Housing Finance Limited,"S.NO 8

All that right, title and interest of Property bearing Flat No. 505, (Block No. 1, Flat No. 505) on the 5th floor, admeasuring about 68.56 Sq.Mtrs. i.e. 82 Sq. Yards. Construction Area and und...I am interested",Ahmedabad,29 May 2025,"17,12,160.00","1,71,216.00",SARFAESI,--,193921,0,Immovable,Flat,0
,194830,Hinduja Housing Finance Limited,"S.NO 9

All part and parcel of non-agriculture immovable property bearing House No. 45/445, admeasuring about 26.70 Sq.Mtrs. Construction Area, in the scheme of Gujarat Housing Board (1015 L.I.G) know...I am interested",Ahmedabad,29 May 2025,"22,27,600.00","2,22,760.00",SARFAESI,--,193922,0,Immovable,NON AGRICULTURAL,0
,194831,Hinduja Housing Finance Limited,"S.NO 10

All that right, title and interest of Property bearing Gram Panchayat Property No. 611, admeasuring 66.89 Sq.Mtrs. Plot Area & admeasuring 133.78 Sq. Mtrs. construction standing thereon situa...I am interested",Anand,29 May 2025,"14,83,200.00","1,48,320.00",SARFAESI,--,193925,0,Immovable,Residential,0
,194837,Hinduja Housing Finance Limited,"s.no 11

All part and parcel of non-agriculture immovable property bearing Residential Flat No. A/504 on Fifth Floor in Block No. ""A"" having Super Built-up area admeasuring 81.02 Sq. Mts., together wi...I am interested",Naroda,29 May 2025,"30,69,440.00","3,06,944.00",SARFAESI,--,193931,0,Immovable,NON AGRICULTURAL,0
,194838,Hinduja Housing Finance Limited,"s.no 12

Gram Panchayat Property No. 1499, admeasuring area 52.45 Sq. Mtr., with construction adm. area 52.45 Sq.Mtr situated in ""Baraiya Faliyu"" Village Vadgam, Ta. Khambhat Dist. Anand East Temple, ...I am interested",Anand,29 May 2025,"6,58,880.00","65,888.00",SARFAESI,--,193932,0,Immovable,Residential,0
,194839,Hinduja Housing Finance Limited,"s.no 13

All that pieces and parcels of immovable property having Village: Karol, Gram Panchayat Karol Aakarni Milkat No. 253 area admeasuring. 106.28 Sq. Mt. of bearing of situated at village Karol u...I am interested",Sabarkantha,29 May 2025,"7,66,400.00","76,640.00",SARFAESI,--,193933,0,Immovable,Land,0
,194840,Hinduja Housing Finance Limited,"S.NO 14

 All that pieces and parcels of immovable property having of Village Himatnagar City Survey no. 3504/B Paiki Plot no. 3, Paiki Himatnagar Nagar Palika No. 3/1453/0/1/5 (New No. 10031453/0/1/5...I am interested",Sabarkantha,29 May 2025,"15,65,450.00","1,56,445.00",SARFAESI,--,193934,0,Immovable,Residential,0
,194841,Hinduja Housing Finance Limited,"S.NO 15

All that pieces and parcels of immovable property having of Village Khalikpur Old S. No. 16/P2, New S.No.29 P. No. 5, 6 ""Krishna Residency"" Block C, 2nd Floor Flat No.C-3 (203) area admeasuri...I am interested",Aravalli,29 May 2025,"13,34,064.00","1,33,406.00",SARFAESI,--,193935,0,Immovable,Residential,0
,194842,Hinduja Housing Finance Limited,"S.NO 16

All that pieces and parcels of immovable property having Village: Navalpur (Bha), Gram Panchayat Navalpur (Bhatoda) Aakarni Milkat No. 416 area admeasuring. 97.5482 Sq.Mt. of bearing of situa...I am interested",Sabarkantha,29 May 2025,"10,50,000.00","1,05,000.00",SARFAESI,--,193936,0,Immovable,Land,0
,194843,Hinduja Housing Finance Limited,"S.NO 17

All part and parcel of non-agricultural Immovable Residential House on Bhalgamda Revenue Survey No.214, Plot No.37, Land admeasuring 120.00 Sq.mts, G.F. B/Up Area 81.64 Sq.mts, F.F. B/Up Area...I am interested",Morbi,29 May 2025,"18,31,770.00","1,83,177.00",SARFAESI,--,193937,0,Immovable,NON AGRICULTURAL,0
,194844,Hinduja Housing Finance Limited,"S.NO 18

Residential Contracted House On Sub Plot No. B-3/165having plot area admeasuring 63.00 Sq MtAnd Common Road And Common Plot Area 32.00 Sq. Mt Total Area 95.00 Sq. Mt area And Built-up Area 36...I am interested",Vadodara,29 May 2025,"25,93,161.00","2,59,316.00",SARFAESI,--,193938,0,Immovable,Residential,0
,194845,Hinduja Housing Finance Limited,"S.NO 19

All parts and parcels of non-agriculture immovable Residential Plot/City Survey No.84 having plot area 54-34-84 Sq Mt, Tika No.8/1 Situated at Village Padra (Kasba), Ta. Padra, District: Vado...I am interested",Vadodara,29 May 2025,"17,52,400.00","1,75,240.00",SARFAESI,--,193939,0,Immovable,NON AGRICULTURAL,0
,195886,Axis Bank,"All the piece and parcel of FLAT NO 102, ON THE 1ST FLR, C WING, IN THE BUILDING 
KNOWN AS ""TULIP"", BLDG 5, TYPE F, PROJECT KNOWN AS NINE STAR LANDMARK, MANDE 
MAKANE, VILLAGE PALGHAR S.NO. 198 PALGHA...I am interested",PALGHAR,29 May 2025,"14,25,600.00","1,42,560.00",SARFAESI,--,194974,0,Immovable,Flat,0
,195888,Axis Bank,"All the piece and parcel of FLAT NO. 301, 3RD FLOOR, WING P-1, KALPAVRUKSHA, TALOJA  MIDC TQ. PANVEL, RAIGAD 410207.
ADMEASURING: 27.465 SQ. MTRS.I am interested",Raigad,29 May 2025,"18,70,080.00","1,87,008.00",SARFAESI,--,194978,0,Immovable,Flat,0
,195892,Axis Bank,"All the piece and parcel of ALL THE PIECE AND PARCEL OF FLAT NO. 202, ON THE 2ND 
FLOOR IN THE BUILDING KNOWN AS KRISHNA PLAZA, CONSTRUCTED ON LAND BEARNG 
SURVEY NO 169, PLOT NO 38, NEAR DILKAP ENGIN...I am interested",Raigad,29 May 2025,"18,61,704.00","1,86,171.00",SARFAESI,--,194979,0,Immovable,Flat,0
,195893,Axis Bank,"All the piece and parcel of B-105, 1ST FLOOR, WING B , MAADHAV APTS,,CHAWREWADI , 
BOLINJ, VIRAR EAST,,PALGHAR,PALGHAR,401303
ADMEASURING:- 580 SQ. FT CARPET AREAI am interested",PALGHAR,29 May 2025,"21,24,000.00","2,12,400.00",SARFAESI,--,194982,0,Immovable,Residential,0
,195896,Axis Bank,"All the piece and parcel of ALL THE PIECE AND PARCEL OF FLAT NO. 302, ON THE 3RD , 
FLOOR, IN THE BUILDING KNOWN AS PARVATI GARDEN BLDG, BLDG NO. 01, TYPE C-1, 
SURVEY NO 113, VILLAGE BETEGAON BOISAR ...I am interested",PALGHAR,29 May 2025,"15,31,710.00","1,53,171.00",SARFAESI,--,194984,0,Immovable,Flat,0
,195897,Axis Bank,"All the piece and parcel of ALL THE PIECE AND PARCEL OF FLAT NO. 103, ON THE FIRST 
FLOOR, IN ‘A’ WING, IN THE PROJECT KNOWN AS “BHAVANI HEIGHTS”, ON THE LAND 
BEARING SURVEY NO. 99, HISSA NO. 4, SITA...I am interested",Thane,29 May 2025,"20,02,320.00","2,00,232.00",SARFAESI,--,194986,0,Immovable,Flat,0
,195898,Axis Bank,"All the piece and parcel of FLAT NO. 001, GROUND FLOOR, “DATTA KRUPA APARTMENT” 
PLOT NO.120,SECTOR 19 C VILLAGE KOPER KHAIRNE NAVI MUMBAI, THANE.400708
ADMEASURING AREA 338 SQ FT CARPET AREAI am interested",Thane,29 May 2025,"32,03,520.00","3,20,352.00",SARFAESI,--,194987,0,Immovable,Flat,0
,195899,Axis Bank,"All the piece and parcel of ALL THE PIECE AND PARCEL OF FLAT NO. 405, 4TH FLOOR 
BUILDING NO 9, GALAXY GARDEN, VILL PASHANE, TALUKA KARJAT DIST RAIGAD-410101.
ADMEASURING:- 22.172 SQ. MTRS. CARPET ARE...I am interested",Raigad,29 May 2025,"10,18,832.00","1,01,884.00",SARFAESI,--,194988,0,Immovable,Flat,0
,195901,Axis Bank,"All the piece and parcel of ALL THE PIECE AND PARCEL OF FLAT NO. 515, ON THE 5TH 
FLOOR, BUILDING NO B3, IN THE BUILDING KNOWN AS “PREM NARAYAN RESIDENCY”, 
OPP INDUSTRIAL COMPLEX, OPP ATGAON RAILWAY ...I am interested",Thane,29 May 2025,"12,24,720.00","1,22,472.00",SARFAESI,--,194989,0,Immovable,Flat,0
,195902,Axis Bank,"All the piece and parcel of FLAT NO 1502, ON THE 15TH FLOOR, F WING, IN THE BUILDING KNOWN AS ""MARINA ENCLAVE"" HAVING SURVEY NO 44.1, MUMBAI, VILLAGE MALVANI, 
MALAD WEST 400095 MUMBAI
ADMAESURING:- 4...I am interested",Mumbai,29 May 2025,"83,81,700.00","8,38,170.00",SARFAESI,--,194991,0,Immovable,Flat,0
,195904,Axis Bank,"All the piece and parcel of All the piece and parcel of RNINE D 0303, CASA RIO, KALYAN SHILL ROAD, DOMBIVALI EAST, THANE MAHARASHTRA-421204.
AREA ADMEASURING: -455 SQ. FT. CARPET. ALONG WITH MTRS. CAR...I am interested",Thane,29 May 2025,"34,99,600.00","3,49,960.00",SARFAESI,--,194993,0,Immovable,Residential,0
,195906,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, C S No 2518 Paiki Southest Akarni No 5 377 1 Indira Nagari in Lane of Dr Azi Mbhai Kanjari Road, Kheda, Gujarat, 387325. Boundaries: East- House of Halimben...I am interested",Kheda,29 May 2025,"3,50,000.00","35,000.00",SARFAESI,--,194994,0,Immovable,Land,0
,195907,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, GF FF Division No B Ayodhya Nagari Off To Porbandar-Khambhalia Road 128/P Porbandar Gujarat 360575.
Boundaries: East- Plot No.128/p,Part No.C, West- Plot No...I am interested",Porbandar,29 May 2025,"12,00,000.00","1,20,000.00",SARFAESI,--,194995,0,Immovable,Floor,0
,195908,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, G.F., F.F. Off Bhidiya Road C.S. Block No. Bhidiya, C.S. No.103/P North- West Side Veraval (Rural Area) (Part) Gir Somnath Gujarat 362265. Boundaries: East-...I am interested",Junagadh,29 May 2025,"14,40,000.00","1,44,000.00",SARFAESI,--,194996,0,Immovable,Floor,0
,195909,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, Sr No.93 Bhakti Nagar Sub Plot No 17 B Bhakti Nagar Gangesh War Road Nr Doon Public School Madha Ar Navavas, Kachchh, Gujarat, 370001. Boundaries: East- Sub...I am interested",Kachchh,29 May 2025,"7,00,000.00","70,000.00",SARFAESI,--,194997,0,Immovable,Plot,0
,195912,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, 64 Raj Rajeshewari North Part of Plot No 25 Ward No 08 Raj Rajeshewari Vihar Colony Rajgarh Tehsil Sardrpur Dist Dhar, Madhya Pradesh-454116. Boundaries: Ea...I am interested",Dhar,29 May 2025,"8,06,400.00","80,640.00",SARFAESI,--,195001,0,Immovable,Plot,0
,195918,Aadhar Housing Finance Ltd.,"All that part & parcel of property bearing, 301 3rd Ambica Flats Dabholi Tekra Faliyu Plot Number 4 Surat Gujarat 395004.Boundaries: East-Adj Land, West - Flat No. 302, North- Stair, South-RoadI am interested",Surat,29 May 2025,"7,00,000.00","70,000.00",SARFAESI,--,195006,0,Immovable,Land,0
,194620,HDB Financial Services Limited,"An Extent of 172.25 sq yds DNO:87-7-19, NEW ASST NO: 274889, OLD ASST NO: 35772, MUN. WARD NO. 32/6, RS NO:109/5B OF PATAMATA VIJAYAWADA MUNICIPAL CORPORATION, PATAMATA SUB REGISTRY, KRISHNA DIST.

No...I am interested",Krishna Distt,29 May 2025,"1,28,08,710.00","12,80,871.00",SARFAESI,--,193712,0,Immovable,Land,0
,195695,Omkara Assets Reconstruction Private Limited,"Residential Vacant site
eastern portion, Open Plot
no 18 in Sy No 54 ,
Approved Layout plan L.P
no 303/HRO/H1/2006,
dated 1 1.09.2006)
covered by ward no 01,
Block no 13, Situated at
Indra Nagar colon...I am interested",Kamareddy Dist,29 May 2025,"21,00,000.00","2,10,000.00",SARFAESI,--,194785,0,Immovable,Residential Vacant site,0
,195696,Omkara Assets Reconstruction Private Limited,"Lot 1 - Residential Apartment,
Flat No. S-3 in 2nd Floor of 1
Vijetha Apartment, East
Godavari district, Kadiyam
Sub Registry, Rajamundry
Rural, Hukumpeta
Panchayat, Chaitanya
Nagar, R.S 38/1 , Poora ...I am interested",RAJAHMUNDRY,29 May 2025,"17,92,000.00","1,79,200.00",SARFAESI,--,194786,0,Immovable,Residential Flat,
,195702,Omkara Assets Reconstruction Private Limited,"Lot 2 - Residential Apartment,
Flat No.C-3 in 3rd Floor,
Navya Sai Residency, S No
507/2, D No 4-339/1 3, PR
No 73/5, Hill Colony, East
Godavari, Palcherta, Divan
cheruvu, Gram Panchayat
village, R.S ...I am interested",EAST GODAVARI DISTRICT,29 May 2025,"19,04,000.00","1,90,400.00",SARFAESI,--,194792,0,Immovable,Residential,0
,194485,HDFC Bank,"Resi Cum Commercial Plot on Chak No.256, Jagatpur Tiraha, Pargana & Tehsil Salon, Rae Bareli, Uttar Pradesh - 229127 (Admeasuring area 300 Sq. Ft) Boundaries- East-Shop of Thakur Deen West -PIO Mohd. ...I am interested",raibareli,30 May 2025,"50,00,000.00","5,00,000.00",SARFAESI,--,193581,0,Immovable,Commerical,0
,196101,Sewa Grih Rin Limited,"Flat No. UGF
04, Plot No.
A-76B, Khasra No. 347, Block A, Rail Vihar Colony, Hadbast Village, Sadulbad, Pargana & Tehsil - Loni, District Ghaziabad UP 201102, Area-900 Sq.ftI am interested",Ghaziabad,30 May 2025,"11,73,150.00","1,17,315.00",SARFAESI,--,195189,0,Immovable,Flat,0
,195868,Omkara Assets Reconstruction Private Limited,"All those pieces and parcels of industrial land bearing Plot No.1 to 8 in IDA Pashamylaram and comprised in Survey No.327 to 332, 342 to 347, 360 to 365, 282 and 274 in Pashamylaram Village, Sanga Red...I am interested",SANGAREDDY,30 May 2025,"1,65,05,00,000.00","16,50,50,000.00",SARFAESI,--,194957,0,Immovable and Movable,Land And  Building With Plant and Machinery,0
,195806,Grihum Housing Finance Limited,"All That Pice & Parcel Of Anukramank No 337 Milkat No 237/1 East Side Part Mauje Vadala Tal North Solapur Dist Solapur Adm. 500.Sq.Ft. Chand Tara Mosque Pin Code-413222 Bounded By:- East:- Raod, West:...I am interested",Solapur,30 May 2025,"5,48,625.00","54,862.00",SARFAESI,--,194895,0,Immovable,Land,0
,196239,Grihum Housing Finance Limited,"All that piece & parcel of the non Agricultural plot of land in Mauje: Haldharu, Surat lying being land bearing R.S. No. 130, old block no. 151, new block nó. 163/b admeasuring 10314 Sq. Mtrs., known...I am interested",Surat,30 May 2025,"6,84,075.00","68,407.00",SARFAESI,--,195328,0,Immovable,Plot,0
,196242,Grihum Housing Finance Limited,"All that piece and parcel of immovable residential property ""(plot no 4, R.S no 326 golden park society, B/H Ashiyana hotel, Kanodar, Banaskantha (R.S no 326, plot no 4, total admeasuring 120.93 Sq m...I am interested",BanasKantha,30 May 2025,"18,32,075.00","1,83,207.00",SARFAESI,--,195330,0,Immovable,Plot,0
,196244,Grihum Housing Finance Limited,"All that piece and parcel of immovable residential property ""(plot no 4, R.S no 326 golden park society, B/H Ashiyana Hotel, Kanodar, banaskantha (R.S no 326, plot no 4, total admeasuring 120.93 Sq m...I am interested",BanasKantha,30 May 2025,"18,32,075.00","1,83,207.00",SARFAESI,--,195334,0,Immovable,Plot,0
,196246,Grihum Housing Finance Limited,All that piece and parcel of immovable property being flat no. 107. Admeasuring about super builtup area 564.15 sq. Feet i.e. 52.43 sq meters and built-up area 315.59 sq. Feet i.e. 29.33 sq. Meters al...I am interested,Surat,30 May 2025,"4,14,750.00","41,475.00",SARFAESI,--,195336,0,Immovable,Flat,0
,196374,Grihum Housing Finance Limited,"All that piece and parcel of the flat no. Gf-02, built on residential plot no. A-91, area measuring 96 Sq. Yards i.e., 80.26 Sq. Meters out of khasra no. 1307 min, situated at residential colony Hayat...I am interested",Ghaziabad,30 May 2025,"7,88,900.00","78,890.00",SARFAESI,--,195459,0,Immovable,Flat,0
,196375,Grihum Housing Finance Limited,"All that piece and parcel of the residential flat no. FF-02, on first floor, LIG back side built on plot no. F-22, area measuring 160 Sq. Yds., 133.77 Sq.Mtrs., situated at SLF vaid vihar in the area ...I am interested",Ghaziabad,30 May 2025,"9,54,275.00","95,427.00",SARFAESI,--,195460,0,Immovable,Residential Flat,0
,195145,PNB Housing Finance Limited,"A Wing,4th Floor, Flat No. 410,Silver Park, Sr. No. 322 Hissa No. 1/2, Old Palkhi Road, Near Katraj Bypass Highway, Uruli Devachi, Hadapsar, Pune-412308,I am interested",Pune,30 May 2025,"25,06,000.00","2,50,600.00",SARFAESI,--,194237,0,Immovable,Flat,0
,195148,PNB Housing Finance Limited,"Wing A, 1st Floor, 105, Utsav Residency, Gat No. 1127, Avalhwadi, Wagholi, Pune, Maharashtra- 412207I am interested",Pune,30 May 2025,"42,28,000.00","4,22,800.00",SARFAESI,--,194240,0,Immovable,Flat,0
,195160,PNB Housing Finance Limited,"Wing B,11th Floor, Flat no. 1107,Rajlaxmi Greens, Survey No 153/1C Ravet, Pune, Maharashtra-412101,India.I am interested",Pune,30 May 2025,"31,93,000.00","3,19,300.00",SARFAESI,--,194252,0,Immovable,Flat,0
,195162,PNB Housing Finance Limited,"Single Building, 3nd Floor, 304, Platinum Bliss, Gat No.707, Markal, Pune, Maharashtra- 412105, India.I am interested",Pune,30 May 2025,"11,68,000.00","1,16,800.00",SARFAESI,--,194255,0,Immovable,Flat,0
,195179,PNB Housing Finance Limited,"Flat No C-12 3rd Floor, Survey No 99A/1/1B, Ct S No.5870A/2, Shree Pethkar Plaza Housing Society Ltd Nashik, Peth Road, Near State Bank, Makhmalbad, Panchvati, Nashik, Maharashtra, 422003I am interested",Nashik,30 May 2025,"15,80,000.00","1,58,000.00",SARFAESI,--,194271,0,Immovable,Flat,0
,195199,PNB Housing Finance Limited,"Flat No B405, 4th Floor, Sai Residency, Survey No 328 To 334 Dive Village Airoli, Navi Mumbai, Mumbai, Maharashtra, India, 400708I am interested",Mumbai,30 May 2025,"42,08,000.00","4,20,800.00",SARFAESI,--,194291,0,Immovable,Flat,0
,195200,PNB Housing Finance Limited,"Building No 2,7,704, Shreeji Nisarg Phase 1 and 2.Plot Bearing Survey No 119H No.2B Survey No 11, H No 1C At Village Eranjad, Next to Valivali Ulhas River Bridge, Badlapur West Taluka Ambemath Distric...I am interested",Thane,30 May 2025,"29,35,000.00","2,93,500.00",SARFAESI,--,194293,0,Immovable,Flat,0
,195207,PNB Housing Finance Limited,"Flat 202, 2nd Floor, C Wing, Shrutika Complex, Kharvai, Badlapur, Maharashtra-421503, Thane, India.I am interested",Thane,30 May 2025,"23,91,000.00","2,39,100.00",SARFAESI,--,194300,0,Immovable,Residential,0
,195214,PNB Housing Finance Limited,"104,1 Tulip D-2 Wadhwa Wise City Panvel, Panvel, Maharashtra India 410206I am interested",Panvel,30 May 2025,"37,54,000.00","3,75,400.00",SARFAESI,--,194307,0,Immovable,Residential,0
,195220,PNB Housing Finance Limited,"Flat No104,1St Floor, Shubh Gruh Complex,Building No M 5.Shubh Gruh Cluster 4 Chsl, Tata Housing. Boisar East, Thane, Maharashtra-401501, Thane,India.I am interested",Thane,30 May 2025,"12,19,000.00","1,21,900.00",SARFAESI,--,194313,0,Immovable,Flat,0
,195245,PNB Housing Finance Limited,"Flat No 503, 5th Floor, As Per Site Building No A10 As Per Plan J Build Ng And As Per Revised Plan F Building Surashtra Residency Opp Swastik Residency, Nr Om Township, Pasodara, Surat, Gujarat-395006I am interested",Surat,30 May 2025,"17,54,000.00","1,75,400.00",SARFAESI,--,194337,0,Immovable,Flat,0
,195246,PNB Housing Finance Limited,"507, 5th Floo, The Newyork Empire, Nr Muthia Toll Tax SP Ring Road, Naroda Dahegam Circe, Ahmedabad, Gujarat-382330I am interested",Ahmedabad,30 May 2025,"17,86,000.00","1,78,600.00",SARFAESI,--,194338,0,Immovable,Residential,0
,195249,PNB Housing Finance Limited,"Row House No B 228, Satyanagar Township, Ranishi Gaon, Near Ranishi Gaon Railway Fathak, Boisar East, Thane, Maharashtra-401501 & Row House No B 229, Satyanagar Township, Ranishi Gaon, Boisar East, Th...I am interested",Thane,30 May 2025,"25,92,000.00","2,59,200.00",SARFAESI,--,194341,0,Immovable,Residential,0
,195250,PNB Housing Finance Limited,"Flat No11, I Wing, Shiv Park Chsl, Kulgaon_Anant Nagar, Near Shiv Mandir, Badlapur East, Thane, Maharashtra-421204I am interested",Thane,30 May 2025,"22,51,000.00","2,25,100.00",SARFAESI,--,194342,0,Immovable,Flat,0
,195251,PNB Housing Finance Limited,"Flat No S/1, Bldg No 17/A A Wing, The Aashiana Chsl, Amól Nagar, Naigao West, Thane, Maharashtra-401207I am interested",Thane,30 May 2025,"33,85,000.00","3,38,500.00",SARFAESI,--,194343,0,Immovable,Flat,0
,195252,PNB Housing Finance Limited,"704.0, 7, Woodland Wing E, Lodha Upper Thane Codename Superdeal, Proposed Integrated Township Project, At Village Anju Surai Mankoli Tal Bhiwandi, Near Mankoli Naka, Thane, Maharashtra, India-421308I am interested",Thane,30 May 2025,"66,93,000.00","6,69,300.00",SARFAESI,--,194344,0,Immovable,Land,0
,195253,PNB Housing Finance Limited,"Flat No 501, 5th Floor D Wing, Building No 7, Agarwal Exotica Chs Ltd, Yashwant Smart City, Building No 1 Gokhivare, Vasai East, Thane, Maharashtra-401208,I am interested",Thane,30 May 2025,"62,45,000.00","6,24,500.00",SARFAESI,--,194345,0,Immovable,Flat,0
,195254,PNB Housing Finance Limited,"Building No C, 1.0, 104.0, Shree Gajanan Fortune City, Proposed Residential Commercial Scheme For Land, Ap Group Of Construction Cc Mr Arun Patil, G No 65p Khadavali Tal Kalyan Dist Thane, Thane, Maha...I am interested",Thane,30 May 2025,"19,84,000.00","1,98,400.00",SARFAESI,--,194346,0,Immovable,Residential,0
,195265,PNB Housing Finance Limited,"Flat No B 13 Ground Floor, Shreemant Homes, Building B Sr No 79 2a And 79 4a, Opp Matoshri Prerana Lawns, Behind Sai Palace Hotel, Vijay Nagar Mauje Bhagur, Maharashtra-422502I am interested",Nashik,30 May 2025,"23,38,000.00","2,33,800.00",SARFAESI,--,194357,0,Immovable,Flat,0
,195268,PNB Housing Finance Limited,"Old C S No 961/1a/1b, New CS No 10319/1/2, 3/5/6 SB Paradise, 2nd Floor Flat No 210 Nr Govt Polytechnic College And Maji Sainik Vasahat, Sawali Road Area Vidyanagar Kupwad, Miraj, Sangli, Miraj, Mahar...I am interested",Miraj,30 May 2025,"26,14,000.00","2,61,400.00",SARFAESI,--,194360,0,Immovable,Flat,0
,195269,PNB Housing Finance Limited,"Old CS No. 961/1a/1b/1, New C S No 10319/1, 10319/2 10319/3 10319/5, 10319/6 SB Paradise Apartment, 3rd Floor Flat No 310 Sawali Road Area Nr Govt Polytechnic College And Maji Sainik Vasahat, Miraj Ku...I am interested",Miraj,30 May 2025,"26,14,000.00","2,61,400.00",SARFAESI,--,194361,0,Immovable,Flat,0
,195270,PNB Housing Finance Limited,"Building C, 1st Floor, 106.0, Tanish Bhakti, Gat No. 444 & 445, Vilage Charhol (Kh), Tal. Khed, Pune, Maharashtra-412105I am interested",Pune,30 May 2025,"19,31,000.00","1,93,100.00",SARFAESI,--,194362,0,Immovable,Floor,0
,195271,PNB Housing Finance Limited,"Building A, 9th Floor Flat No.901, Royal Cassia A Wing, S. No. 127/1 (P). 127/4 A(P). 127/4 K (P). 127/5(P) Village Dehu, Tal. Haveli, Dist. Pune 412109, Pune, Maharashtra-412109I am interested",Pune,30 May 2025,"29,50,000.00","2,95,000.00",SARFAESI,--,194363,0,Immovable,Flat,0
,195272,PNB Housing Finance Limited,"Single Building, 3rd Floor, 302.0, Hardik Rise, Plot No. 57 & 58, Nmc House No. 496/A57+58, Kh. No.11, 3/2, 7/1, 8 & 9, ""Hardik Rise"", City Surve, Godhni Road, Nagpur Tah. & Dist. Nagpur., Nagpur, Mah...I am interested",Nagpur,30 May 2025,"31,73,000.00","3,17,300.00",SARFAESI,--,194364,0,Immovable,Floor,0
,195813,PNB Housing Finance Limited,"Plot No 6, 3 Star Paradise Colony, Village, Nangal Salempur, Jalandhar-144410, Jamabandi Year 2013-2014 Hadbast No. 208 Comprised In Khasra No.20/16/1.23/26.10.11. 24//6 15 16 25 25//5 Min, 20/24,25,2...I am interested",Jalandhar,30 May 2025,"4,20,000.00","42,000.00",SARFAESI,--,194902,0,Immovable,Plot,0
,195814,PNB Housing Finance Limited,"House No. 15, Rakba 2 Marle, New Ravi Dass Nagar, Basti  Danishmanda Marla 207 Sq. Yds) Comprised in Khata No. 454/481, Khasra No. 506/1, 507/1, Jamabandi Year -2012-2013, Ramesh Kumar Vide Vasika No....I am interested",Danish Mandan,30 May 2025,"9,22,000.00","92,200.00",SARFAESI,--,194904,0,Immovable,Residential,0
,195817,PNB Housing Finance Limited,"Flat no 97 C, Second floor, Bela Homes, Bhankarpur, Derabassi, Punjab - 140507I am interested",Derabassi,30 May 2025,"19,32,000.00","1,93,200.00",SARFAESI,--,194906,0,Immovable,Flat,0
,195317,APAC Financial Services Private Limited,"All those pieces and parcels of Khasra No.72, 141, Plot No.35, At Vill Panwari, 
Kuchaman City, N.P. Kuchaman City, Nagaur City, Rajasthan- 341508, 
Admeasuring area 2580 Sq. Ft. alongwith constructio...I am interested",nagaur,30 May 2025,"20,21,933.00","3,03,290.00",SARFAESI,--,194408,1,Immovable,Plot,
,195318,APAC Financial Services Private Limited,"All those pieces and parcels of Flat No.104, 1st Floor, Basant Vihar-A Chsl, Don 
Bosco Road, Juchandra Village, Near St. Mary JSO Church Cross, Naigaon East, 
Vasai, Maharashtra- 401208, Admeasuring ...I am interested",Vasai,30 May 2025,"26,60,000.00","3,99,000.00",SARFAESI,--,194410,1,Immovable,Flat,
,195320,APAC Financial Services Private Limited,"All those pieces and parcels of Plot No.3 & 4, P.S.R No.124, H No.1, Shriram Dev 
Siddheshwar Nagar, Next to Ambedkar Chowk, Warje, Pune City, Pune, 
Maharashtra- 411058, Admeasuring area 1500 Sq. Ft....I am interested",Thane,30 May 2025,"30,01,440.00","4,50,216.00",SARFAESI,--,194413,1,Immovable,Plot,
,194779,Hinduja Housing Finance Limited,"All that piece and parcel of property bearing Flat No.308, 3rd Floor, D Wing, Signature Aqua, Near Z.P. School Of Anganwadi, Vilage Ladiwali, Taluka Karjat, Dist Raigad, Maharashtra, India-410201. Are...I am interested",Raigad,30 May 2025,"12,19,800.00","1,21,980.00",SARFAESI,--,193873,0,Immovable,Flat,0
,194780,Hinduja Housing Finance Limited,"All that piece and parcel of property bearing Flat No.407, 4th Floor,A wing, Janardan Apartment CHSL, Sai Nagar Nalasopara East, Survey no.25/6, Village-Tulinj, Tal- Vasai, Dist-Palghar, Maharashtra, ...I am interested",PALGHAR,30 May 2025,"22,07,400.00","2,20,740.00",SARFAESI,--,193874,0,Immovable,Flat,0
